country,date,cases,deaths,new_cases,new_deaths,last_update
Cameroon,2020-06-14,8681,212,8553,212,2020-07-01T21:43:55Z
Canada,2020-06-14,100404,8218,91723,8006,2020-07-01T21:43:55Z
Chad,2020-06-14,850,73,-99554,-8145,2020-07-01T21:43:55Z
Chile,2020-06-14,174293,3323,173443,3250,2020-07-01T21:43:55Z
China,2020-06-14,84335,4638,-89958,1315,2020-07-01T21:43:55Z
Colombia,2020-06-14,48896,1670,-35439,-2968,2020-07-01T21:43:55Z
Comoros,2020-06-14,176,2,-48720,-1668,2020-07-01T21:43:55Z
Croatia,2020-06-14,2252,107,2076,105,2020-07-01T21:43:55Z
Cuba,2020-06-14,2248,84,-4,-23,2020-07-01T21:43:55Z
Cyprus,2020-06-14,983,18,-1265,-66,2020-07-01T21:43:55Z
Czechia,2020-06-14,10024,329,9041,311,2020-07-01T21:43:55Z
Denmark,2020-06-14,12393,597,2369,268,2020-07-01T21:43:55Z
Djibouti,2020-06-14,4465,43,-7928,-554,2020-07-01T21:43:55Z
Dominica,2020-06-14,18,0,-4447,-43,2020-07-01T21:43:55Z
Ecuador,2020-06-14,46751,3896,46733,3896,2020-07-01T21:43:55Z
Egypt,2020-06-14,44598,1575,-2153,-2321,2020-07-01T21:43:55Z
Eritrea,2020-06-14,96,0,-44502,-1575,2020-07-01T21:43:55Z
Estonia,2020-06-14,1973,69,1877,69,2020-07-01T21:43:55Z
Ethiopia,2020-06-14,3345,57,1372,-12,2020-07-01T21:43:55Z
Fiji,2020-06-14,18,0,-3327,-57,2020-07-01T21:43:55Z
Finland,2020-06-14,7104,326,7086,326,2020-07-01T21:43:55Z
France,2020-06-14,194479,29410,187375,29084,2020-07-01T21:43:55Z
Gabon,2020-06-14,3463,23,-191016,-29387,2020-07-01T21:43:55Z
Gambia,2020-06-14,28,1,-3435,-22,2020-07-01T21:43:55Z
Georgia,2020-06-14,864,14,836,13,2020-07-01T21:43:55Z
Germany,2020-06-14,187518,8801,186654,8787,2020-07-01T21:43:55Z
Ghana,2020-06-14,11964,54,-175554,-8747,2020-07-01T21:43:55Z
Greece,2020-06-14,3121,183,-8843,129,2020-07-01T21:43:55Z
Grenada,2020-06-14,23,0,-3098,-183,2020-07-01T21:43:55Z
Guatemala,2020-06-14,9845,384,9822,384,2020-07-01T21:43:55Z
Guinea,2020-06-14,4532,25,-5313,-359,2020-07-01T21:43:55Z
Guinea-Bissau,2020-06-14,1460,15,-3072,-10,2020-07-01T21:43:55Z
Guyana,2020-06-14,159,12,-1301,-3,2020-07-01T21:43:55Z
Haiti,2020-06-14,4165,70,4006,58,2020-07-01T21:43:55Z
Honduras,2020-06-14,8858,312,4693,242,2020-07-01T21:43:55Z
Hungary,2020-06-14,4069,562,-4789,250,2020-07-01T21:43:55Z
Iceland,2020-06-14,1810,10,-2259,-552,2020-07-01T21:43:55Z
India,2020-06-14,332424,9520,330614,9510,2020-07-01T21:43:55Z
Indonesia,2020-06-14,38277,2134,-294147,-7386,2020-07-01T21:43:55Z
Iran,2020-06-14,187427,8837,149150,6703,2020-07-01T21:43:55Z
Iraq,2020-06-14,20209,607,-167218,-8230,2020-07-01T21:43:55Z
Ireland,2020-06-14,25303,1706,5094,1099,2020-07-01T21:43:55Z
Israel,2020-06-14,19055,300,-6248,-1406,2020-07-01T21:43:55Z
Italy,2020-06-14,236989,34345,217934,34045,2020-07-01T21:43:55Z
Jamaica,2020-06-14,617,10,-236372,-34335,2020-07-01T21:43:55Z
Japan,2020-06-14,17369,927,16752,917,2020-07-01T21:43:55Z
Jordan,2020-06-14,961,9,-16408,-918,2020-07-01T21:43:55Z
Kazakhstan,2020-06-14,14496,77,13535,68,2020-07-01T21:43:55Z
Kenya,2020-06-14,3594,103,-10902,26,2020-07-01T21:43:55Z
Kuwait,2020-06-14,35920,296,32326,193,2020-07-01T21:43:55Z
Kyrgyzstan,2020-06-14,2285,27,-33635,-269,2020-07-01T21:43:55Z
Latvia,2020-06-14,1097,28,-1188,1,2020-07-01T21:43:55Z
Lebanon,2020-06-14,1446,32,349,4,2020-07-01T21:43:55Z
Lesotho,2020-06-14,4,0,-1442,-32,2020-07-01T21:43:55Z
Liberia,2020-06-14,458,32,454,32,2020-07-01T21:43:55Z
Libya,2020-06-14,454,10,-4,-22,2020-07-01T21:43:55Z
Liechtenstein,2020-06-14,82,1,-372,-9,2020-07-01T21:43:55Z
Lithuania,2020-06-14,1768,75,1686,74,2020-07-01T21:43:55Z
Luxembourg,2020-06-14,4070,110,2302,35,2020-07-01T21:43:55Z
Madagascar,2020-06-14,1272,10,-2798,-100,2020-07-01T21:43:55Z
Malawi,2020-06-14,547,6,-725,-4,2020-07-01T21:43:55Z
Malaysia,2020-06-14,8453,121,7906,115,2020-07-01T21:43:55Z
Maldives,2020-06-14,2035,8,-6418,-113,2020-07-01T21:43:55Z
Mali,2020-06-14,1809,104,-226,96,2020-07-01T21:43:55Z
Malta,2020-06-14,649,9,-1160,-95,2020-07-01T21:43:55Z
Mauritania,2020-06-14,1783,87,1134,78,2020-07-01T21:43:55Z
Mauritius,2020-06-14,337,10,-1446,-77,2020-07-01T21:43:55Z
Mexico,2020-06-14,146837,17141,146500,17131,2020-07-01T21:43:55Z
Monaco,2020-06-14,99,4,-146738,-17137,2020-07-01T21:43:55Z
Mongolia,2020-06-14,197,0,98,-4,2020-07-01T21:43:55Z
Montenegro,2020-06-14,325,9,128,9,2020-07-01T21:43:55Z
Morocco,2020-06-14,8793,212,8468,203,2020-07-01T21:43:55Z
Mozambique,2020-06-14,583,3,-8210,-209,2020-07-01T21:43:55Z
Namibia,2020-06-14,32,0,-551,-3,2020-07-01T21:43:55Z
Nepal,2020-06-14,5760,19,5728,19,2020-07-01T21:43:55Z
Netherlands,2020-06-14,48990,6078,43230,6059,2020-07-01T21:43:55Z
Nicaragua,2020-06-14,1464,55,-47526,-6023,2020-07-01T21:43:55Z
Niger,2020-06-14,980,66,-484,11,2020-07-01T21:43:55Z
Nigeria,2020-06-14,16085,420,15105,354,2020-07-01T21:43:55Z
Norway,2020-06-14,8631,242,-7454,-178,2020-07-01T21:43:55Z
Oman,2020-06-14,23481,104,14850,-138,2020-07-01T21:43:55Z
Pakistan,2020-06-14,144478,2729,120997,2625,2020-07-01T21:43:55Z
Panama,2020-06-14,21418,437,-123060,-2292,2020-07-01T21:43:55Z
Paraguay,2020-06-14,1289,11,-20129,-426,2020-07-01T21:43:55Z
Peru,2020-06-14,229736,6688,228447,6677,2020-07-01T21:43:55Z
Philippines,2020-06-14,25930,1088,-203806,-5600,2020-07-01T21:43:55Z
Poland,2020-06-14,29392,1247,3462,159,2020-07-01T21:43:55Z
Portugal,2020-06-14,36690,1517,7298,270,2020-07-01T21:43:55Z
Qatar,2020-06-14,79602,73,42912,-1444,2020-07-01T21:43:55Z
Romania,2020-06-14,21999,1410,-57603,1337,2020-07-01T21:43:55Z
Russia,2020-06-14,528267,6938,506268,5528,2020-07-01T21:43:55Z
Rwanda,2020-06-14,582,2,-527685,-6936,2020-07-01T21:43:55Z
Senegal,2020-06-14,5090,60,4508,58,2020-07-01T21:43:55Z
Serbia,2020-06-14,12310,254,7220,194,2020-07-01T21:43:55Z
Seychelles,2020-06-14,11,0,-12299,-254,2020-07-01T21:43:55Z
Singapore,2020-06-14,40604,26,40593,26,2020-07-01T21:43:55Z
Slovakia,2020-06-14,1548,28,-39056,2,2020-07-01T21:43:55Z
Slovenia,2020-06-14,1495,109,-53,81,2020-07-01T21:43:55Z
Somalia,2020-06-14,2618,88,1123,-21,2020-07-01T21:43:55Z
Spain,2020-06-14,243928,27136,241310,27048,2020-07-01T21:43:55Z
Sudan,2020-06-14,7220,459,-236708,-26677,2020-07-01T21:43:55Z
Suriname,2020-06-14,208,3,-7012,-456,2020-07-01T21:43:55Z
Sweden,2020-06-14,51614,4874,51406,4871,2020-07-01T21:43:55Z
Switzerland,2020-06-14,31117,1938,-20497,-2936,2020-07-01T21:43:55Z
Tajikistan,2020-06-14,5035,50,-26082,-1888,2020-07-01T21:43:55Z
Thailand,2020-06-14,3135,58,-1900,8,2020-07-01T21:43:55Z
Timor-Leste,2020-06-14,24,0,-3111,-58,2020-07-01T21:43:55Z
Togo,2020-06-14,530,13,506,13,2020-07-01T21:43:55Z
Tunisia,2020-06-14,1096,49,566,36,2020-07-01T21:43:55Z
Turkey,2020-06-14,178239,4807,177143,4758,2020-07-01T21:43:55Z
Uganda,2020-06-14,696,0,-177543,-4807,2020-07-01T21:43:55Z
Ukraine,2020-06-14,31851,899,31155,899,2020-07-01T21:43:55Z
Uruguay,2020-06-14,848,23,-31003,-876,2020-07-01T21:43:55Z
Uzbekistan,2020-06-14,5080,19,4232,-4,2020-07-01T21:43:55Z
Venezuela,2020-06-14,2978,25,-2102,6,2020-07-01T21:43:55Z
Vietnam,2020-06-14,334,0,-2644,-25,2020-07-01T21:43:55Z
Yemen,2020-06-14,728,164,394,164,2020-07-01T21:43:55Z
Zambia,2020-06-14,1358,11,630,-153,2020-07-01T21:43:55Z
Zimbabwe,2020-06-14,383,4,-975,-7,2020-07-01T21:43:55Z
Afghanistan,2020-06-15,25527,478,25144,474,2020-07-01T21:43:55Z
Albania,2020-06-15,1590,36,-23937,-442,2020-07-01T21:43:55Z
Algeria,2020-06-15,11031,777,9441,741,2020-07-01T21:43:55Z
Andorra,2020-06-15,853,51,-10178,-726,2020-07-01T21:43:55Z
Angola,2020-06-15,142,6,-711,-45,2020-07-01T21:43:55Z
Argentina,2020-06-15,32785,854,32643,848,2020-07-01T21:43:55Z
Armenia,2020-06-15,17064,285,-15721,-569,2020-07-01T21:43:55Z
Australia,2020-06-15,7347,102,-9717,-183,2020-07-01T21:43:55Z
Austria,2020-06-15,17135,678,9788,576,2020-07-01T21:43:55Z
Azerbaijan,2020-06-15,10324,122,-6811,-556,2020-07-01T21:43:55Z
Bahamas,2020-06-15,103,11,-10221,-111,2020-07-01T21:43:55Z
Bahrain,2020-06-15,19013,46,18910,35,2020-07-01T21:43:55Z
Bangladesh,2020-06-15,90619,1209,71606,1163,2020-07-01T21:43:55Z
Barbados,2020-06-15,97,7,-90522,-1202,2020-07-01T21:43:55Z
Belarus,2020-06-15,54680,312,54583,305,2020-07-01T21:43:55Z
Belgium,2020-06-15,60100,9661,5420,9349,2020-07-01T21:43:55Z
Belize,2020-06-15,21,2,-60079,-9659,2020-07-01T21:43:55Z
Benin,2020-06-15,483,9,462,7,2020-07-01T21:43:55Z
Bhutan,2020-06-15,67,0,-416,-9,2020-07-01T21:43:55Z
Bolivia,2020-06-15,19073,632,19006,632,2020-07-01T21:43:55Z
Botswana,2020-06-15,60,1,-19013,-631,2020-07-01T21:43:55Z
Brazil,2020-06-15,888271,43959,888211,43958,2020-07-01T21:43:55Z
Brunei,2020-06-15,141,2,-888130,-43957,2020-07-01T21:43:55Z
Bulgaria,2020-06-15,3341,176,3200,174,2020-07-01T21:43:55Z
Burma,2020-06-15,262,6,-3079,-170,2020-07-01T21:43:55Z
Burundi,2020-06-15,85,1,-177,-5,2020-07-01T21:43:55Z
Cambodia,2020-06-15,128,0,43,-1,2020-07-01T21:43:55Z
Cameroon,2020-06-15,9864,276,9736,276,2020-07-01T21:43:55Z
Canada,2020-06-15,100763,8228,90899,7952,2020-07-01T21:43:55Z
Chad,2020-06-15,850,73,-99913,-8155,2020-07-01T21:43:55Z
Chile,2020-06-15,179436,3362,178586,3289,2020-07-01T21:43:55Z
China,2020-06-15,84378,4638,-95058,1276,2020-07-01T21:43:55Z
Colombia,2020-06-15,53168,1808,-31210,-2830,2020-07-01T21:43:55Z
Comoros,2020-06-15,176,2,-52992,-1806,2020-07-01T21:43:55Z
Croatia,2020-06-15,2254,107,2078,105,2020-07-01T21:43:55Z
Cuba,2020-06-15,2262,84,8,-23,2020-07-01T21:43:55Z
Cyprus,2020-06-15,985,18,-1277,-66,2020-07-01T21:43:55Z
Czechia,2020-06-15,10064,330,9079,312,2020-07-01T21:43:55Z
Denmark,2020-06-15,12417,598,2353,268,2020-07-01T21:43:55Z
Djibouti,2020-06-15,4501,43,-7916,-555,2020-07-01T21:43:55Z
Dominica,2020-06-15,18,0,-4483,-43,2020-07-01T21:43:55Z
Ecuador,2020-06-15,47322,3929,47304,3929,2020-07-01T21:43:55Z
Egypt,2020-06-15,46289,1672,-1033,-2257,2020-07-01T21:43:55Z
Eritrea,2020-06-15,109,0,-46180,-1672,2020-07-01T21:43:55Z
Estonia,2020-06-15,1974,69,1865,69,2020-07-01T21:43:55Z
Ethiopia,2020-06-15,3521,60,1547,-9,2020-07-01T21:43:55Z
Fiji,2020-06-15,18,0,-3503,-60,2020-07-01T21:43:55Z
Finland,2020-06-15,7108,326,7090,326,2020-07-01T21:43:55Z
France,2020-06-15,194631,29439,187523,29113,2020-07-01T21:43:55Z
Gabon,2020-06-15,4033,27,-190598,-29412,2020-07-01T21:43:55Z
Gambia,2020-06-15,30,1,-4003,-26,2020-07-01T21:43:55Z
Georgia,2020-06-15,879,14,849,13,2020-07-01T21:43:55Z
Germany,2020-06-15,187682,8807,186803,8793,2020-07-01T21:43:55Z
Ghana,2020-06-15,11964,54,-175718,-8753,2020-07-01T21:43:55Z
Greece,2020-06-15,3134,184,-8830,130,2020-07-01T21:43:55Z
Grenada,2020-06-15,23,0,-3111,-184,2020-07-01T21:43:55Z
Guatemala,2020-06-15,10272,399,10249,399,2020-07-01T21:43:55Z
Guinea,2020-06-15,4572,26,-5700,-373,2020-07-01T21:43:55Z
Guinea-Bissau,2020-06-15,1492,15,-3080,-11,2020-07-01T21:43:55Z
Guyana,2020-06-15,159,12,-1333,-3,2020-07-01T21:43:55Z
Haiti,2020-06-15,4441,76,4282,64,2020-07-01T21:43:55Z
Honduras,2020-06-15,9178,322,4737,246,2020-07-01T21:43:55Z
Hungary,2020-06-15,4076,563,-5102,241,2020-07-01T21:43:55Z
Iceland,2020-06-15,1810,10,-2266,-553,2020-07-01T21:43:55Z
India,2020-06-15,343091,9900,341281,9890,2020-07-01T21:43:55Z
Indonesia,2020-06-15,39294,2198,-303797,-7702,2020-07-01T21:43:55Z
Iran,2020-06-15,189876,8950,150582,6752,2020-07-01T21:43:55Z
Iraq,2020-06-15,21315,652,-168561,-8298,2020-07-01T21:43:55Z
Ireland,2020-06-15,25321,1706,4006,1054,2020-07-01T21:43:55Z
Israel,2020-06-15,19237,302,-6084,-1404,2020-07-01T21:43:55Z
Italy,2020-06-15,237290,34371,218053,34069,2020-07-01T21:43:55Z
Jamaica,2020-06-15,621,10,-236669,-34361,2020-07-01T21:43:55Z
Japan,2020-06-15,17439,929,16818,919,2020-07-01T21:43:55Z
Jordan,2020-06-15,979,9,-16460,-920,2020-07-01T21:43:55Z
Kazakhstan,2020-06-15,15192,81,14213,72,2020-07-01T21:43:55Z
Kenya,2020-06-15,3727,104,-11465,23,2020-07-01T21:43:55Z
Kuwait,2020-06-15,36431,298,32704,194,2020-07-01T21:43:55Z
Kyrgyzstan,2020-06-15,2472,28,-33959,-270,2020-07-01T21:43:55Z
Latvia,2020-06-15,1097,28,-1375,0,2020-07-01T21:43:55Z
Lebanon,2020-06-15,1464,32,367,4,2020-07-01T21:43:55Z
Lesotho,2020-06-15,4,0,-1460,-32,2020-07-01T21:43:55Z
Liberia,2020-06-15,498,33,494,33,2020-07-01T21:43:55Z
Libya,2020-06-15,467,10,-31,-23,2020-07-01T21:43:55Z
Liechtenstein,2020-06-15,82,1,-385,-9,2020-07-01T21:43:55Z
Lithuania,2020-06-15,1773,76,1691,75,2020-07-01T21:43:55Z
Luxembourg,2020-06-15,4072,110,2299,34,2020-07-01T21:43:55Z
Madagascar,2020-06-15,1290,10,-2782,-100,2020-07-01T21:43:55Z
Malawi,2020-06-15,555,6,-735,-4,2020-07-01T21:43:55Z
Malaysia,2020-06-15,8494,121,7939,115,2020-07-01T21:43:55Z
Maldives,2020-06-15,2065,8,-6429,-113,2020-07-01T21:43:55Z
Mali,2020-06-15,1860,104,-205,96,2020-07-01T21:43:55Z
Malta,2020-06-15,650,9,-1210,-95,2020-07-01T21:43:55Z
Mauritania,2020-06-15,1887,91,1237,82,2020-07-01T21:43:55Z
Mauritius,2020-06-15,337,10,-1550,-81,2020-07-01T21:43:55Z
Mexico,2020-06-15,150264,17580,149927,17570,2020-07-01T21:43:55Z
Monaco,2020-06-15,99,4,-150165,-17576,2020-07-01T21:43:55Z
Mongolia,2020-06-15,197,0,98,-4,2020-07-01T21:43:55Z
Montenegro,2020-06-15,326,9,129,9,2020-07-01T21:43:55Z
Morocco,2020-06-15,8885,212,8559,203,2020-07-01T21:43:55Z
Mozambique,2020-06-15,609,3,-8276,-209,2020-07-01T21:43:55Z
Namibia,2020-06-15,32,0,-577,-3,2020-07-01T21:43:55Z
Nepal,2020-06-15,6211,19,6179,19,2020-07-01T21:43:55Z
Netherlands,2020-06-15,49155,6084,42944,6065,2020-07-01T21:43:55Z
Nicaragua,2020-06-15,1464,55,-47691,-6029,2020-07-01T21:43:55Z
Niger,2020-06-15,980,66,-484,11,2020-07-01T21:43:55Z
Nigeria,2020-06-15,16658,424,15678,358,2020-07-01T21:43:55Z
Norway,2020-06-15,8647,242,-8011,-182,2020-07-01T21:43:55Z
Oman,2020-06-15,24524,108,15877,-134,2020-07-01T21:43:55Z
Pakistan,2020-06-15,148921,2839,124397,2731,2020-07-01T21:43:55Z
Panama,2020-06-15,21422,448,-127499,-2391,2020-07-01T21:43:55Z
Paraguay,2020-06-15,1296,12,-20126,-436,2020-07-01T21:43:55Z
Peru,2020-06-15,232992,6860,231696,6848,2020-07-01T21:43:55Z
Philippines,2020-06-15,26420,1098,-206572,-5762,2020-07-01T21:43:55Z
Poland,2020-06-15,29788,1256,3368,158,2020-07-01T21:43:55Z
Portugal,2020-06-15,37036,1520,7248,264,2020-07-01T21:43:55Z
Qatar,2020-06-15,80876,76,43840,-1444,2020-07-01T21:43:55Z
Romania,2020-06-15,22165,1427,-58711,1351,2020-07-01T21:43:55Z
Russia,2020-06-15,536484,7081,514319,5654,2020-07-01T21:43:55Z
Rwanda,2020-06-15,612,2,-535872,-7079,2020-07-01T21:43:55Z
Senegal,2020-06-15,5173,64,4561,62,2020-07-01T21:43:55Z
Serbia,2020-06-15,12367,255,7194,191,2020-07-01T21:43:55Z
Seychelles,2020-06-15,11,0,-12356,-255,2020-07-01T21:43:55Z
Singapore,2020-06-15,40818,26,40807,26,2020-07-01T21:43:55Z
Slovakia,2020-06-15,1552,28,-39266,2,2020-07-01T21:43:55Z
Slovenia,2020-06-15,1496,109,-56,81,2020-07-01T21:43:55Z
Somalia,2020-06-15,2642,88,1146,-21,2020-07-01T21:43:55Z
Spain,2020-06-15,244109,27136,241467,27048,2020-07-01T21:43:55Z
Sudan,2020-06-15,7435,468,-236674,-26668,2020-07-01T21:43:55Z
Suriname,2020-06-15,229,5,-7206,-463,2020-07-01T21:43:55Z
Sweden,2020-06-15,52383,4891,52154,4886,2020-07-01T21:43:55Z
Switzerland,2020-06-15,31131,1939,-21252,-2952,2020-07-01T21:43:55Z
Tajikistan,2020-06-15,5097,50,-26034,-1889,2020-07-01T21:43:55Z
Thailand,2020-06-15,3135,58,-1962,8,2020-07-01T21:43:55Z
Timor-Leste,2020-06-15,24,0,-3111,-58,2020-07-01T21:43:55Z
Togo,2020-06-15,531,13,507,13,2020-07-01T21:43:55Z
Tunisia,2020-06-15,1110,49,579,36,2020-07-01T21:43:55Z
Turkey,2020-06-15,179831,4825,178721,4776,2020-07-01T21:43:55Z
Uganda,2020-06-15,705,0,-179126,-4825,2020-07-01T21:43:55Z
Ukraine,2020-06-15,32536,911,31831,911,2020-07-01T21:43:55Z
Uruguay,2020-06-15,848,23,-31688,-888,2020-07-01T21:43:55Z
Uzbekistan,2020-06-15,5263,19,4415,-4,2020-07-01T21:43:55Z
Venezuela,2020-06-15,3062,26,-2201,7,2020-07-01T21:43:55Z
Vietnam,2020-06-15,334,0,-2728,-26,2020-07-01T21:43:55Z
Yemen,2020-06-15,844,208,510,208,2020-07-01T21:43:55Z
Zambia,2020-06-15,1382,11,538,-197,2020-07-01T21:43:55Z
Zimbabwe,2020-06-15,387,4,-995,-7,2020-07-01T21:43:55Z
Afghanistan,2020-06-16,26310,491,25923,487,2020-07-01T21:43:55Z
Albania,2020-06-16,1672,37,-24638,-454,2020-07-01T21:43:55Z
Algeria,2020-06-16,11147,788,9475,751,2020-07-01T21:43:55Z
Andorra,2020-06-16,854,52,-10293,-736,2020-07-01T21:43:55Z
Angola,2020-06-16,148,6,-706,-46,2020-07-01T21:43:55Z
Argentina,2020-06-16,34159,878,34011,872,2020-07-01T21:43:55Z
Armenia,2020-06-16,17489,293,-16670,-585,2020-07-01T21:43:55Z
Australia,2020-06-16,7370,102,-10119,-191,2020-07-01T21:43:55Z
Austria,2020-06-16,17189,681,9819,579,2020-07-01T21:43:55Z
Azerbaijan,2020-06-16,10662,126,-6527,-555,2020-07-01T21:43:55Z
Bahamas,2020-06-16,104,11,-10558,-115,2020-07-01T21:43:55Z
Bahrain,2020-06-16,19553,47,19449,36,2020-07-01T21:43:55Z
Bangladesh,2020-06-16,94481,1262,74928,1215,2020-07-01T21:43:55Z
Barbados,2020-06-16,97,7,-94384,-1255,2020-07-01T21:43:55Z
Belarus,2020-06-16,55369,318,55272,311,2020-07-01T21:43:55Z
Belgium,2020-06-16,60155,9663,4786,9345,2020-07-01T21:43:55Z
Belize,2020-06-16,22,2,-60133,-9661,2020-07-01T21:43:55Z
Benin,2020-06-16,532,9,510,7,2020-07-01T21:43:55Z
Bhutan,2020-06-16,67,0,-465,-9,2020-07-01T21:43:55Z
Bolivia,2020-06-16,19883,659,19816,659,2020-07-01T21:43:55Z
Botswana,2020-06-16,60,1,-19823,-658,2020-07-01T21:43:55Z
Brazil,2020-06-16,923189,45241,923129,45240,2020-07-01T21:43:55Z
Brunei,2020-06-16,141,3,-923048,-45238,2020-07-01T21:43:55Z
Bulgaria,2020-06-16,3453,181,3312,178,2020-07-01T21:43:55Z
Burma,2020-06-16,262,6,-3191,-175,2020-07-01T21:43:55Z
Burundi,2020-06-16,104,1,-158,-5,2020-07-01T21:43:55Z
Cambodia,2020-06-16,128,0,24,-1,2020-07-01T21:43:55Z
Cameroon,2020-06-16,9864,276,9736,276,2020-07-01T21:43:55Z
Canada,2020-06-16,101087,8271,91223,7995,2020-07-01T21:43:55Z
Chad,2020-06-16,853,74,-100234,-8197,2020-07-01T21:43:55Z
Chile,2020-06-16,184449,3383,183596,3309,2020-07-01T21:43:55Z
China,2020-06-16,84422,4638,-100027,1255,2020-07-01T21:43:55Z
Colombia,2020-06-16,53211,1808,-31211,-2830,2020-07-01T21:43:55Z
Comoros,2020-06-16,197,3,-53014,-1805,2020-07-01T21:43:55Z
Croatia,2020-06-16,2255,107,2058,104,2020-07-01T21:43:55Z
Cuba,2020-06-16,2273,84,18,-23,2020-07-01T21:43:55Z
Cyprus,2020-06-16,985,18,-1288,-66,2020-07-01T21:43:55Z
Czechia,2020-06-16,10111,331,9126,313,2020-07-01T21:43:55Z
Denmark,2020-06-16,12450,598,2339,267,2020-07-01T21:43:55Z
Djibouti,2020-06-16,4539,43,-7911,-555,2020-07-01T21:43:55Z
Dominica,2020-06-16,18,0,-4521,-43,2020-07-01T21:43:55Z
Ecuador,2020-06-16,47943,3970,47925,3970,2020-07-01T21:43:55Z
Egypt,2020-06-16,47856,1766,-87,-2204,2020-07-01T21:43:55Z
Eritrea,2020-06-16,121,0,-47735,-1766,2020-07-01T21:43:55Z
Estonia,2020-06-16,1975,69,1854,69,2020-07-01T21:43:55Z
Ethiopia,2020-06-16,3630,61,1655,-8,2020-07-01T21:43:55Z
Fiji,2020-06-16,18,0,-3612,-61,2020-07-01T21:43:55Z
Finland,2020-06-16,7112,326,7094,326,2020-07-01T21:43:55Z
France,2020-06-16,194975,29550,187863,29224,2020-07-01T21:43:55Z
Gabon,2020-06-16,4114,29,-190861,-29521,2020-07-01T21:43:55Z
Gambia,2020-06-16,34,1,-4080,-28,2020-07-01T21:43:55Z
Georgia,2020-06-16,879,14,845,13,2020-07-01T21:43:55Z
Germany,2020-06-16,188252,8820,187373,8806,2020-07-01T21:43:55Z
Ghana,2020-06-16,12193,58,-176059,-8762,2020-07-01T21:43:55Z
Greece,2020-06-16,3148,185,-9045,127,2020-07-01T21:43:55Z
Grenada,2020-06-16,23,0,-3125,-185,2020-07-01T21:43:55Z
Guatemala,2020-06-16,10706,418,10683,418,2020-07-01T21:43:55Z
Guinea,2020-06-16,4639,26,-6067,-392,2020-07-01T21:43:55Z
Guinea-Bissau,2020-06-16,1492,15,-3147,-11,2020-07-01T21:43:55Z
Guyana,2020-06-16,171,12,-1321,-3,2020-07-01T21:43:55Z
Haiti,2020-06-16,4547,80,4376,68,2020-07-01T21:43:55Z
Honduras,2020-06-16,9656,330,5109,250,2020-07-01T21:43:55Z
Hungary,2020-06-16,4077,565,-5579,235,2020-07-01T21:43:55Z
Iceland,2020-06-16,1812,10,-2265,-555,2020-07-01T21:43:55Z
India,2020-06-16,354065,11903,352253,11893,2020-07-01T21:43:55Z
Indonesia,2020-06-16,40400,2231,-313665,-9672,2020-07-01T21:43:55Z
Iran,2020-06-16,192439,9065,152039,6834,2020-07-01T21:43:55Z
Iraq,2020-06-16,22700,712,-169739,-8353,2020-07-01T21:43:55Z
Ireland,2020-06-16,25334,1709,2634,997,2020-07-01T21:43:55Z
Israel,2020-06-16,19495,302,-5839,-1407,2020-07-01T21:43:55Z
Italy,2020-06-16,237500,34405,218005,34103,2020-07-01T21:43:55Z
Jamaica,2020-06-16,621,10,-236879,-34395,2020-07-01T21:43:55Z
Japan,2020-06-16,17484,934,16863,924,2020-07-01T21:43:55Z
Jordan,2020-06-16,981,9,-16503,-925,2020-07-01T21:43:55Z
Kazakhstan,2020-06-16,15542,88,14561,79,2020-07-01T21:43:55Z
Kenya,2020-06-16,3860,105,-11682,17,2020-07-01T21:43:55Z
Kuwait,2020-06-16,36958,303,33098,198,2020-07-01T21:43:55Z
Kyrgyzstan,2020-06-16,2562,30,-34396,-273,2020-07-01T21:43:55Z
Latvia,2020-06-16,1098,28,-1464,-2,2020-07-01T21:43:55Z
Lebanon,2020-06-16,1473,32,375,4,2020-07-01T21:43:55Z
Lesotho,2020-06-16,4,0,-1469,-32,2020-07-01T21:43:55Z
Liberia,2020-06-16,509,33,505,33,2020-07-01T21:43:55Z
Libya,2020-06-16,484,10,-25,-23,2020-07-01T21:43:55Z
Liechtenstein,2020-06-16,82,1,-402,-9,2020-07-01T21:43:55Z
Lithuania,2020-06-16,1776,76,1694,75,2020-07-01T21:43:55Z
Luxembourg,2020-06-16,4075,110,2299,34,2020-07-01T21:43:55Z
Madagascar,2020-06-16,1317,12,-2758,-98,2020-07-01T21:43:55Z
Malawi,2020-06-16,564,6,-753,-6,2020-07-01T21:43:55Z
Malaysia,2020-06-16,8505,121,7941,115,2020-07-01T21:43:55Z
Maldives,2020-06-16,2094,8,-6411,-113,2020-07-01T21:43:55Z
Mali,2020-06-16,1885,104,-209,96,2020-07-01T21:43:55Z
Malta,2020-06-16,656,9,-1229,-95,2020-07-01T21:43:55Z
Mauritania,2020-06-16,2057,93,1401,84,2020-07-01T21:43:55Z
Mauritius,2020-06-16,337,10,-1720,-83,2020-07-01T21:43:55Z
Mexico,2020-06-16,154863,18310,154526,18300,2020-07-01T21:43:55Z
Monaco,2020-06-16,99,4,-154764,-18306,2020-07-01T21:43:55Z
Mongolia,2020-06-16,197,0,98,-4,2020-07-01T21:43:55Z
Montenegro,2020-06-16,326,9,129,9,2020-07-01T21:43:55Z
Morocco,2020-06-16,8931,212,8605,203,2020-07-01T21:43:55Z
